t,E,j
0.0,-0.3542154662262709,-0.02320618201979528
0.04159093231044797,-0.35338364758006197,0.05038077226317228
0.0831805550105702,-0.3525518551260595,0.10904827478626715
0.13318055501057025,-0.3515518551260595,0.11134276690618065
0.1831805550105703,-0.3505518551260595,0.11363725902609419
0.23318055501057033,-0.3495518551260595,0.1159317511460077
0.2831805550105704,-0.3485518551260595,0.11822624326592122
0.3331805550105704,-0.3475518551260595,0.12052073538583476
0.38318055501057047,-0.3465518551260595,0.12281522750574826
0.43318055501056774,-0.34555185512605957,0.12510971962566178
0.4831805550105678,-0.34455185512605957,0.1274042117455753
0.5015293547600663,-0.3441848791310696,0.1282462352742772
0.5515293547600664,-0.3431848791310696,0.12879435888657798
0.6015293547600664,-0.3421848791310696,0.12934248249887875
0.6515293547600665,-0.3411848791310696,0.12989060611117956
0.7015293547600665,-0.3401848791310696,0.13043872972348036
0.7515293547600665,-0.3391848791310696,0.13098685333578114
0.8015293547600666,-0.3381848791310696,0.13153497694808194
0.8515293547600666,-0.3371848791310696,0.13208310056038275
0.9015293547600667,-0.3361848791310696,0.13263122417268353
0.9515293547600667,-0.3351848791310696,0.1331793477849843
1.0015293547600668,-0.3341848791310696,0.1337274713972851
1.0515293547600668,-0.3331848791310696,0.1342755950095859
1.0862386097255288,-0.33249069403176035,0.1346560942538247
1.1362386097255288,-0.33149069403176035,0.13499640217333908
1.1862386097255289,-0.33049069403176035,0.1353367100928535
1.236238609725529,-0.32949069403176034,0.1356770180123679
1.286238609725529,-0.32849069403176034,0.13601732593188232
1.336238609725529,-0.32749069403176034,0.13635763385139674
1.386238609725529,-0.32649069403176034,0.13669794177091113
1.436238609725529,-0.32549069403176034,0.13703824969042555
1.4862386097255291,-0.32449069403176034,0.13737855760993994
1.5362386097255292,-0.32349069403176034,0.13771886552945437
1.5862386097255292,-0.32249069403176034,0.13805917344896876
1.6362386097255293,-0.32149069403176034,0.13839948136848318
1.6862386097255293,-0.32049069403176034,0.13873978928799757
1.7125391244040278,-0.31996468373819037,0.13891879475664554
1.7625391244040278,-0.31896468373819037,0.13998801304579397
1.8125391244040279,-0.31796468373819037,0.14105723133494244
1.862539124404028,-0.31696468373819037,0.1421264496240909
1.912539124404025,-0.3159646837381904,0.14319566791323937
1.9625391244040251,-0.3149646837381904,0.14426488620238784
2.012539124404025,-0.3139646837381904,0.14533410449153628
2.0625391244040254,-0.3129646837381904,0.1464033227806847
2.1125391244040252,-0.3119646837381904,0.14747254106983318
2.1625391244040255,-0.3109646837381904,0.14854175935898165
2.211621472259681,-0.3099830367810773,0.14959135423901387
2.261621472259681,-0.3089830367810773,0.15168934294911277
2.3116214722596813,-0.3079830367810773,0.15378733165921168
2.361621472259681,-0.3069830367810773,0.15588532036931058
2.4116214722596814,-0.3059830367810773,0.15798330907940947
2.461621472259681,-0.3049830367810773,0.1600812977895084
2.5116214722596815,-0.3039830367810773,0.16217928649960725
2.5616214722596813,-0.3029830367810773,0.16427727520970617
2.6116214722596816,-0.3019830367810773,0.1663752639198051
2.6616214722596814,-0.3009830367810773,0.16847325262990398
2.7116214722596785,-0.29998303678107735,0.17057124134000287
2.761621472259679,-0.29898303678107735,0.1726692300501018
2.7963310546277294,-0.29828884513371634,0.17412563628891006
2.846331054627729,-0.29728884513371634,0.17853136737140346
2.8963310546277294,-0.29628884513371634,0.18293709845389686
2.9463310546277293,-0.29528884513371634,0.18734282953639025
2.9963310546277295,-0.29428884513371634,0.1917485606188836
3.0463310546277294,-0.29328884513371634,0.196154291701377
3.0963310546277296,-0.29228884513371634,0.2005600227838704
3.1463310546277294,-0.29128884513371633,0.20496575386636376
3.1963310546277297,-0.29028884513371633,0.20937148494885716
3.2463310546277295,-0.28928884513371633,0.2137772160313505
3.256269149674762,-0.2890900832327757,0.2146529075163403
3.306269149674762,-0.2880900832327757,0.21942692092087981
3.356269149674762,-0.2870900832327757,0.2242009343254193
3.406269149674762,-0.2860900832327757,0.2289749477299588
3.456269149674762,-0.2850900832327757,0.23374896113449828
3.506269149674762,-0.2840900832327757,0.2385229745390378
3.5562691496747623,-0.2830900832327757,0.24329698794357732
3.5914373944136906,-0.2823867183379971,0.2466548613795328
3.641437394413691,-0.2813867183379971,0.25178425845496355
3.6914373944136907,-0.2803867183379971,0.2569136555303943
3.741437394413691,-0.2793867183379971,0.26204305260582506
3.757798177032243,-0.27905950268562607,0.26372147161613213
3.8077981770322427,-0.27805950268562607,0.25890998621482036
3.857798177032243,-0.27705950268562607,0.25409850081350854
3.9077981770322427,-0.27605950268562607,0.24928701541219675
3.92415928705338,-0.2757322804852033,0.24771259057187764
3.9741592870533804,-0.2747322804852033,0.24198472716520664
4.02415928705338,-0.2737322804852033,0.2362568637585356
4.07415928705338,-0.2727322804852033,0.2305290003518646
4.124159287053381,-0.2717322804852033,0.2248011369451936
4.174159287053381,-0.2707322804852033,0.2190732735385226
4.22415928705338,-0.2697322804852033,0.2133454101318516
4.259327204389724,-0.26902892213847646,0.20931666959585812
4.3093272043897235,-0.26802892213847646,0.20508598266331834
4.359327204389723,-0.26702892213847645,0.2008552957307786
4.409327204389723,-0.26602892213847645,0.19662460879823884
4.459327204389724,-0.26502892213847645,0.19239392186569906
4.509327204389724,-0.26402892213847645,0.1881632349331593
4.5593272043897235,-0.26302892213847645,0.18393254800061953
4.609327204389723,-0.26202892213847645,0.1797018610680798
4.659327204389724,-0.26102892213847645,0.17547117413554003
4.675229324637395,-0.260710879733523,0.17412563628891006
4.725229324637395,-0.259710879733523,0.17221011968075292
4.775229324637395,-0.258710879733523,0.17029460307259578
4.825229324637395,-0.257710879733523,0.1683790864644386
4.875229324637395,-0.256710879733523,0.16646356985628147
4.925229324637395,-0.255710879733523,0.1645480532481243
4.975229324637395,-0.254710879733523,0.16263253663996716
5.025229324637396,-0.253710879733523,0.16071702003181
5.075229324637395,-0.252710879733523,0.15880150342365285
5.125229324637395,-0.251710879733523,0.1568859868154957
5.175229324637395,-0.250710879733523,0.15497047020733853
5.176759006800041,-0.2506802860902701,0.15491186757558353
5.226759006800041,-0.2496802860902701,0.1547156534024922
5.276759006800042,-0.2486802860902701,0.15451943922940087
5.326759006800041,-0.2476802860902701,0.15432322505630952
5.376759006800041,-0.2466802860902701,0.15412701088321817
5.426759006800041,-0.2456802860902701,0.15393079671012685
5.476759006800042,-0.2446802860902701,0.1537345825370355
5.526759006800042,-0.2436802860902701,0.15353836836394416
5.5767590068000406,-0.24268028609027012,0.15334215419085281
5.62675900680004,-0.24168028609027012,0.1531459400177615
5.67675900680004,-0.24068028609027012,0.15294972584467015
5.719877329455052,-0.2398179196371699,0.1527805173241734
5.769877329455052,-0.2388179196371699,0.1532924260122083
5.819877329455052,-0.2378179196371699,0.15380433470024318
5.8698773294550515,-0.2368179196371699,0.15431624338827807
5.919877329455052,-0.2358179196371699,0.15482815207631298
5.969877329455052,-0.2348179196371699,0.15534006076434786
6.019877329455052,-0.23381791963716989,0.15585196945238278
6.069877329455051,-0.2328179196371699,0.15636387814041766
6.119877329455051,-0.2318179196371699,0.15687578682845257
6.16987732945505,-0.2308179196371699,0.15738769551648746
6.21987732945505,-0.2298179196371699,0.15789960420452237
6.269877329455051,-0.2288179196371699,0.15841151289255725
6.319877329455051,-0.2278179196371699,0.15892342158059214
6.369877329455051,-0.2268179196371699,0.15943533026862705
6.41987732945505,-0.2258179196371699,0.15994723895666194
6.469877329455051,-0.2248179196371699,0.16045914764469685
6.519877329455051,-0.2238179196371699,0.16097105633273173
6.554128576854801,-0.2231328946891749,0.16132172655513102
6.6041285768548,-0.22213289468917494,0.1626893230448455
6.6541285768547995,-0.22113289468917494,0.16405691953456
6.704128576854799,-0.22013289468917493,0.16542451602427444
6.754128576854799,-0.21913289468917493,0.16679211251398893
6.8041285768548,-0.21813289468917493,0.16815970900370342
6.8541285768548,-0.21713289468917493,0.16952730549341788
6.9041285768547995,-0.21613289468917493,0.17089490198313237
6.954128576854799,-0.21513289468917493,0.17226249847284686
7.0041285768548,-0.21413289468917493,0.17363009496256132
7.0541285768548,-0.21313289468917493,0.17499769145227578
7.1041285768548,-0.21213289468917493,0.17636528794199027
7.138840123638347,-0.21143866375350398,0.17731471573266505
