t,E,j
0.0,0.058638185829950285,-0.3786045227759064
0.0,0.058638185829950285,-0.15584840446795625
0.020000000000000018,0.059638185829950285,-0.06636895041294885
0.040000000000000036,0.060638185829950286,0.023110503642058546
0.04502287566856111,0.06088932961337834,0.04558271227250998
0.06502287566856113,0.06188932961337834,0.10242041953790906
0.07503834439826829,0.0623901030498637,0.13088323352715178
0.0950383443982683,0.0633901030498637,0.1431275884229659
0.11503834439826832,0.0643901030498637,0.15537194331878007
0.13503834439826834,0.0653901030498637,0.1676162982145942
0.15503834439826836,0.0663901030498637,0.17986065311040833
0.17503834439826838,0.0673901030498637,0.1921050080062225
0.1950383443982684,0.0683901030498637,0.20434936290203662
0.2150383443982684,0.0693901030498637,0.21659371779785075
0.22599842853938235,0.0699381072569194,0.22330367579344
0.24599842853938236,0.0709381072569194,0.22644629371575029
0.2659984285393824,0.0719381072569194,0.2295889116380606
0.2859984285393824,0.0729381072569194,0.2327315295603709
0.3059984285393824,0.0739381072569194,0.2358741474826812
0.32599842853938243,0.0749381072569194,0.23901676540499153
0.34599842853938245,0.07593810725691941,0.24215938332730183
0.36599842853938247,0.07693810725691941,0.24530200124961213
0.3859984285393825,0.07793810725691941,0.24844461917192245
0.4059984285393825,0.07893810725691941,0.25158723709423275
0.4219818794880581,0.07973727980435319,0.25409873106481656
0.4419818794880581,0.08073727980435319,0.2557478668237392
0.46198187948805813,0.08173727980435319,0.25739700258266185
0.48198187948805815,0.08273727980435319,0.25904613834158446
0.5019818794880582,0.08373727980435319,0.26069527410050714
0.5219818794880582,0.0847372798043532,0.26234440985942975
0.5419818794880582,0.0857372798043532,0.26399354561835237
0.5619818794880582,0.0867372798043532,0.26564268137727504
0.5819818794880582,0.0877372798043532,0.26729181713619765
0.6019818794880583,0.0887372798043532,0.2689409528951203
0.6219818794880583,0.0897372798043532,0.27059008865404294
0.6419818794880583,0.0907372798043532,0.2722392244129656
0.6619818794880583,0.0917372798043532,0.2738883601718882
0.6819818794880583,0.0927372798043532,0.2755374959308109
0.7019818794880583,0.0937372798043532,0.2771866316897335
0.7219818794880584,0.0947372798043532,0.2788357674486561
0.7380265505035633,0.09553951335512845,0.28015875948424707
0.7580265505035633,0.09653951335512845,0.28124152342554004
0.7780265505035633,0.09753951335512845,0.28232428736683296
0.7980265505035633,0.09853951335512845,0.28340705130812593
0.8180265505035633,0.09953951335512845,0.28448981524941885
0.8380265505035633,0.10053951335512845,0.28557257919071183
0.8580265505035634,0.10153951335512845,0.28665534313200475
0.8780265505035634,0.10253951335512845,0.2877381070732977
0.8980265505035634,0.10353951335512845,0.28882087101459064
0.9180265505035634,0.10453951335512845,0.2899036349558836
0.9380265505035634,0.10553951335512846,0.29098639889717653
0.9580265505035634,0.10653951335512846,0.29206916283846945
0.9780265505035635,0.10753951335512846,0.29315192677976243
0.9980265505035635,0.10853951335512846,0.2942346907210554
1.018026550503563,0.10953951335512845,0.2953174546623484
1.0380265505035635,0.11053951335512846,0.2964002186036413
1.0580265505035635,0.11153951335512846,0.29748298254493427
1.0780265505035636,0.11253951335512846,0.2985657464862272
1.0980265505035636,0.11353951335512846,0.2996485104275201
1.1180265505035636,0.11453951335512846,0.3007312743688131
1.1380265505035636,0.11553951335512846,0.301814038310106
1.1580265505035636,0.11653951335512847,0.302896802251399
1.1780265505035636,0.11753951335512847,0.3039795661926919
1.1980265505035637,0.11853951335512847,0.30506233013398487
1.2180265505035637,0.11953951335512847,0.3061450940752778
1.2200393674510335,0.11964015420250196,0.306254064355835
1.2400393674510335,0.12064015420250196,0.3063839092527075
1.2600393674510335,0.12164015420250196,0.30651375414957993
1.2800393674510335,0.12264015420250196,0.3066435990464524
1.3000393674510335,0.12364015420250196,0.3067734439433249
1.3200393674510336,0.12464015420250196,0.3069032888401973
1.3400393674510336,0.12564015420250196,0.30703313373706975
1.3600393674510336,0.12664015420250196,0.30716297863394226
1.3800393674510336,0.12764015420250197,0.3072928235308147
1.4000393674510336,0.12864015420250197,0.3074226684276872
1.4200393674510337,0.12964015420250197,0.30755251332455963
