t,E,j
6.740643837837257,-1.1764055890306906,0.03267848091922308
6.840643837837246,-1.1754055890306907,0.03290614563017921
6.940643837837257,-1.1744055890306906,0.03313372436661203
7.040643837837246,-1.1734055890306907,0.03336079610974514
7.140643837837257,-1.1724055890306906,0.033586940958886424
7.240643837837246,-1.1714055890306907,0.03381174105301509
7.340643837837257,-1.1704055890306906,0.03403478147983492
7.440643837837246,-1.1694055890306907,0.034255651166804485
7.540643837837258,-1.1684055890306906,0.03447394374887038
7.6406438378372465,-1.1674055890306907,0.03468925840790513
7.70356667896015,-1.1667763606194617,0.0348230365967882
7.803566678960139,-1.1657763606194618,0.03502669948181855
7.90356667896015,-1.1647763606194617,0.03521676218640718
8.003566678960139,-1.1637763606194618,0.03539614613716367
8.10356667896015,-1.1627763606194617,0.035567593033436186
8.203566678960138,-1.1617763606194618,0.035733716007102546
8.30356667896015,-1.1607763606194617,0.035897044697006705
8.40356667896014,-1.1597763606194618,0.03606006652028609
8.50356667896015,-1.1587763606194617,0.0362252660737305
8.603566678960139,-1.1577763606194618,0.03639516443213649
8.70356667896015,-1.1567763606194617,0.036572360102417364
8.80356667896014,-1.1557763606194618,0.03675957354085908
8.90356667896015,-1.1547763606194617,0.036959697468794225
9.003566678960139,-1.1537763606194618,0.03717585578025234
9.103566678960151,-1.1527763606194616,0.03741147471598626
9.20356667896014,-1.1517763606194618,0.0376703713384897
9.30356667896015,-1.1507763606194616,0.037956866447589825
9.373698124394902,-1.1500750461651141,0.03817689370374943
9.473698124394891,-1.1490750461651142,0.03851307857294567
9.573698124394902,-1.1480750461651141,0.03886939336044946
9.67369812439489,-1.1470750461651142,0.03924551212452461
9.773698124394903,-1.1460750461651141,0.039640980719459214
9.873698124394892,-1.1450750461651142,0.04005520586459529
9.973698124394902,-1.1440750461651141,0.040487445453311816
10.073698124394891,-1.1430750461651142,0.04093680068295728
10.173698124394903,-1.1420750461651141,0.041402210625414625
10.273698124394892,-1.1410750461651142,0.04188244986201542
10.373698124394902,-1.1400750461651141,0.042376129765563375
10.473698124394891,-1.1390750461651142,0.042881703918297605
