t,E,j
0.0,-1.1721813042766431,0.01591964878969975
0.019999999999997797,-1.1711813042766432,0.015998797102118444
0.040000000000000036,-1.1701813042766431,0.016076671702791714
0.05999999999999783,-1.1691813042766432,0.01615329387473934
0.08000000000000007,-1.1681813042766431,0.01622868444237317
0.09999999999999787,-1.1671813042766432,0.01630286378555158
0.1200000000000001,-1.1661813042766431,0.016375851853088687
0.1399999999999979,-1.1651813042766432,0.016447668175743994
0.16000000000000014,-1.1641813042766431,0.01651833187871661
0.17999999999999794,-1.1631813042766432,0.016587861693667015
0.20000000000000018,-1.1621813042766431,0.01665627597028794
0.21999999999999797,-1.1611813042766432,0.016723592687444912
0.2400000000000002,-1.1601813042766431,0.01678982946390584
0.259999999999998,-1.1591813042766432,0.016855003568678018
0.28000000000000025,-1.1581813042766431,0.01691913193096993
0.29999999999999805,-1.1571813042766432,0.016982231149794448
0.3200000000000003,-1.1561813042766431,0.01704431750322895
0.3399999999999981,-1.1551813042766432,0.017105406957347354
0.3600000000000003,-1.1541813042766431,0.01716551517483807
0.3799999999999981,-1.1531813042766432,0.01722465752332128
0.40000000000000036,-1.1521813042766431,0.017282849083378328
0.41999999999999815,-1.1511813042766432,0.017340104656305217
0.4400000000000004,-1.1501813042766431,0.017396438771601807
0.4599999999999982,-1.1491813042766432,0.017451865694207563
0.4800000000000004,-1.148181304276643,0.017506399431494336
0.4999999999999982,-1.1471813042766432,0.017560053740026005
0.5200000000000005,-1.146181304276643,0.017612842132094478
0.5400000000000027,-1.145181304276643,0.017664777882041006
0.5600000000000005,-1.144181304276643,0.01771587403237135
0.5799999999999983,-1.1431813042766432,0.017766143399673022
0.6000000000000005,-1.142181304276643,0.01781559858034231
0.6199999999999983,-1.1411813042766432,0.017864251956128573
0.6400000000000006,-1.140181304276643,0.017912115699502847
0.6599999999999984,-1.1391813042766432,0.017959201778857563
0.6800000000000006,-1.138181304276643,0.01800552196354376
0.6999999999999984,-1.1371813042766432,0.018051087828752085
0.7200000000000006,-1.136181304276643,0.01809591076024335
0.7399999999999984,-1.1351813042766432,0.018140001958934334
0.7600000000000007,-1.134181304276643,0.01818337244534423
0.7799999999999985,-1.1331813042766432,0.018226033063906848
0.8000000000000007,-1.132181304276643,0.018267994487153535
0.8199999999999985,-1.1311813042766432,0.018309267219771518
0.8400000000000007,-1.130181304276643,0.018349861602542133
0.8599999999999985,-1.1291813042766432,0.01838978781616339
0.8800000000000008,-1.128181304276643,0.018429055884960858
0.8999999999999986,-1.1271813042766432,0.018467675680490937
0.9200000000000008,-1.126181304276643,0.018505656925040307
0.9399999999999986,-1.1251813042766432,0.018543009195025148
0.9600000000000009,-1.124181304276643,0.018579741924293673
0.9799999999999986,-1.1231813042766432,0.018615864407335325
1.0000000000000009,-1.122181304276643,0.0186513858023998
1.0199999999999987,-1.1211813042766432,0.01868631513452905
1.040000000000001,-1.120181304276643,0.018720661298505182
1.0599999999999987,-1.1191813042766432,0.0187544330617171
1.080000000000001,-1.118181304276643,0.018787639066948657
1.0999999999999988,-1.1171813042766432,0.018820287835090856
1.120000000000001,-1.116181304276643,0.01885238776778075
1.1399999999999988,-1.1151813042766432,0.01888394714996933
1.160000000000001,-1.114181304276643,0.018914974152420806
1.1799999999999988,-1.1131813042766432,0.018945476834145505
1.200000000000001,-1.112181304276643,0.018975463144768542
1.2199999999999989,-1.1111813042766432,0.019004940926836304
1.240000000000001,-1.110181304276643,0.019033917918062797
1.259999999999999,-1.1091813042766432,0.019062401753517717
1.2800000000000011,-1.108181304276643,0.019090399967758135
1.299999999999999,-1.1071813042766432,0.019117919996905517
1.3200000000000012,-1.106181304276643,0.019144969180669904
1.339999999999999,-1.1051813042766432,0.01917155476432273
1.3600000000000012,-1.104181304276643,0.019197683900620058
1.379999999999999,-1.1031813042766432,0.01922336365167759
1.4000000000000012,-1.102181304276643,0.019248600990799083
1.419999999999999,-1.1011813042766432,0.019273402804259442
1.4400000000000013,-1.100181304276643,0.019297775893044006
1.459999999999999,-1.0991813042766432,0.01932172697454525
1.4800000000000013,-1.098181304276643,0.01934526268421822
1.4999999999999991,-1.0971813042766432,0.019368389577195916
1.5200000000000014,-1.096181304276643,0.019391114129865862
1.5399999999999991,-1.0951813042766432,0.019413442741408906
1.5600000000000014,-1.094181304276643,0.01943538173530148
1.5799999999999992,-1.0931813042766432,0.019456937360782318
1.6000000000000014,-1.092181304276643,0.01947811579428465
1.6199999999999992,-1.0911813042766432,0.019498923140834932
1.6400000000000015,-1.090181304276643,0.01951936543541905
1.6599999999999993,-1.0891813042766432,0.019539448644316875
1.6800000000000015,-1.088181304276643,0.01955917866640618
1.6999999999999993,-1.0871813042766432,0.019578561334436674
1.7200000000000015,-1.086181304276643,0.019597602416275086
1.7399999999999993,-1.0851813042766432,0.019616307616122052
1.7600000000000016,-1.084181304276643,0.01963468257570163
1.7799999999999994,-1.0831813042766432,0.019652732875424163
1.8000000000000016,-1.082181304276643,0.01967046403552331
1.8199999999999994,-1.0811813042766432,0.019687881517167816
1.8400000000000016,-1.080181304276643,0.019704990723548883
1.8599999999999994,-1.0791813042766432,0.019721797000943647
1.8800000000000017,-1.078181304276643,0.019738305639755566
1.8999999999999995,-1.0771813042766432,0.019754521875532154
1.9200000000000017,-1.076181304276643,0.0197704508899609
1.9399999999999995,-1.0751813042766432,0.01978609781184372
1.9600000000000017,-1.074181304276643,0.01980146771805072
1.9799999999999995,-1.0731813042766432,0.019816565634453658
2.0000000000000018,-1.072181304276643,0.01983139653683974
