t,E,j
0.0,0.11130416932041287,0.0004333461576618447
0.07474352968421805,0.11205160461725505,0.01595775230656436
0.07474352968421805,0.11205160461725505,0.027756560369921388
0.07474352968421805,0.11205160461725505,0.03893339818088116
0.17474352968421814,0.11305160461725505,0.04240828153061267
0.2747435296842182,0.11405160461725505,0.04434968675858807
0.3747435296842183,0.11505160461725505,0.04561945022109733
0.45293526262875083,0.11583352194670038,0.04638462822755688
0.5529352626287509,0.11683352194670038,0.047210673784675874
0.652935262628751,0.11783352194670038,0.04792837247079471
0.7529352626287511,0.11883352194670038,0.04856014080533493
0.8529352626287512,0.11983352194670038,0.049121809447982744
0.9529352626287513,0.12083352194670038,0.04962498185233944
1.0529352626287514,0.12183352194670038,0.050078432354702176
1.1529352626287515,0.12283352194670039,0.050488971207428575
1.2529352626287515,0.12383352194670039,0.05086200151603405
1.2752369071618475,0.12405653839203135,0.05094053625050517
1.3752369071618475,0.12505653839203135,0.05126758915175514
1.4752369071618476,0.12605653839203135,0.05155866337921123
1.5752369071618477,0.12705653839203135,0.05182132865289091
1.6752369071618478,0.12805653839203135,0.052060677268893435
1.775236907161848,0.12905653839203135,0.05228031740223413
1.875236907161848,0.13005653839203135,0.05248290437791912
1.975236907161848,0.13105653839203135,0.05267044795016143
2.075236907161848,0.13205653839203135,0.05284450089919077
2.1752369071618483,0.13305653839203135,0.05300628021744956
2.176738620473051,0.13307155552514338,0.05300862133629508
2.276738620473051,0.13407155552514338,0.05315957213242541
2.376738620473051,0.13507155552514338,0.05330129122297647
2.4767386204730513,0.13607155552514338,0.053434459168315414
2.5767386204730514,0.13707155552514338,0.05355967876413991
2.6767386204730514,0.13807155552514339,0.05367748713846799
2.7767386204730515,0.1390715555251434,0.05378836555064613
2.8767386204730516,0.1400715555251434,0.05389274740663987
2.9767386204730517,0.1410715555251434,0.05399102487445196
3.076738620473052,0.1420715555251434,0.05408355438987846
3.176738620473052,0.1430715555251434,0.054170661274638904
3.276738620473052,0.1440715555251434,0.05425264363863882
3.376738620473052,0.1450715555251434,0.054329775700609116
3.476738620473052,0.1460715555251434,0.054402310633077024
3.5767386204730522,0.1470715555251434,0.05447048301608404
3.6767386204730523,0.1480715555251434,0.05453451096752712
3.7767386204730524,0.1490715555251434,0.05459459800520422
3.8767386204730525,0.1500715555251434,0.054650934685689476
3.9049107902636493,0.15035327722304936,0.05466615369352766
4.004910790263649,0.15135327722304937,0.05471735254720796
4.1049107902636495,0.15235327722304937,0.0547640573130239
4.204910790263649,0.15335327722304937,0.054806493505940426
4.30491079026365,0.15435327722304937,0.05484488220483993
4.404910790263649,0.15535327722304937,0.054879440347910084
4.50491079026365,0.15635327722304937,0.05491038101483915
4.6049107902636495,0.15735327722304937,0.05493791369692391
4.70491079026365,0.15835327722304937,0.05496224455611695
4.80491079026365,0.15935327722304937,0.05498357667397027
4.90491079026365,0.16035327722304937,0.05500211029136891
5.00491079026365,0.16135327722304937,0.05501804303989184
5.10491079026365,0.16235327722304937,0.05503157016558736
5.20491079026365,0.16335327722304938,0.05504288474590455
5.3049107902636505,0.16435327722304938,0.0550521779004831
5.40491079026365,0.16535327722304938,0.05505963899646773
5.504910790263651,0.16635327722304938,0.05506545584898299
5.60491079026365,0.16735327722304938,0.0550698149173763
5.704910790263651,0.16835327722304938,0.05507290149781431
5.8049107902636505,0.16935327722304938,0.05507489991279718
5.904910790263651,0.17035327722304938,0.05507599369813893
6.004910790263651,0.17135327722304938,0.05507636578794825
6.104910790263651,0.17235327722304938,0.055076198698133905
6.204910790263651,0.17335327722304938,0.055075674708951
6.304910790263651,0.17435327722304939,0.05507497604709974
6.404910790263651,0.1753532772230494,0.05507428506788629
6.504910790263652,0.1763532772230494,0.05507378443795644
6.604910790263651,0.1773532772230494,0.05507365731911614
6.704910790263652,0.1783532772230494,0.05507408755375986
6.804910790263651,0.1793532772230494,0.05507525985243681
6.904910790263652,0.1803532772230494,0.055077359984097865
6.98311603318893,0.18113532965230217,0.05507976974281181
7.083116033188929,0.18213532965230217,0.055083569551136025
7.18311603318893,0.18313532965230217,0.05508778842686833
7.2831160331889295,0.18413532965230217,0.05509232430712932
7.38311603318893,0.18513532965230217,0.05509707540191977
7.48311603318893,0.18613532965230217,0.05510194015150006
7.58311603318893,0.18713532965230217,0.05510681718407797
7.68311603318893,0.18813532965230217,0.055111605273754916
7.78311603318893,0.18913532965230218,0.05511620329868148
7.88311603318893,0.19013532965230218,0.055120510199373626
7.983116033188931,0.19113532965230218,0.055124424937141106
8.083116033188931,0.19213532965230218,0.0551278464525803
8.18311603318893,0.19313532965230218,0.05513067362408352
8.28311603318893,0.19413532965230218,0.055132805226317166
8.38311603318893,0.19513532965230218,0.05513413988862091
8.483116033188931,0.19613532965230218,0.05513457605328008
8.583116033188931,0.19713532965230218,0.055134011933623085
8.68311603318893,0.19813532965230218,0.05513234547189534
8.78311603318893,0.19913532965230218,0.05512947429686088
8.883116033188932,0.20013532965230219,0.055125295681081966
8.983116033188931,0.20113532965230219,0.055119706497826625
9.083116033188931,0.2021353296523022,0.05511260317755291
9.18311603318893,0.2031353296523022,0.05510388166391819
9.283116033188932,0.2041353296523022,0.055093437369260145
9.383116033188932,0.2051353296523022,0.055081165129495555
9.483116033188931,0.2061353296523022,0.05506695915838123
9.583116033188931,0.2071353296523022,0.055050713001080304
9.683116033188933,0.2081353296523022,0.05503231948697509
9.783116033188932,0.2091353296523022,0.055011670681666576
9.883116033188932,0.2101353296523022,0.05498865783809821
9.983116033188931,0.2111353296523022,0.0549631713467398
